sample,sort,genotype,sourceID,starch_mg,starch_PCT,SD_starch.mg/g,cv_starch_mg,cv_starch_PCT,sucrose_mg,sucrose_PCT,SD_sucrose.mg/g,SD_sucrosePCT,cv_sucrose_mg,cv_sucrose_PCT,glucose_mg,glucose_PCT,SD_glucose mg/g,SD_glucosePCT,cv_glucose_mg,cv_glucose_PCT,total_sugars_mg,cv_total_sugars_mg,X904,X905,X906,X907,X908,X909,X910,X911,X912,X913,X914,X915,X916,X917,X918,X919,X920,X921,X922,X923,X924,X925,X926,X927,X928,X929,X930,X931,X932,X933,X934,X935,X936,X937,X938,X939,X940,X941,X942,X943,X944,X945,X946,X947,X948,X949,X950,X951,X952,X953,X954,X955,X956,X957,X958,X959,X960,X961,X962,X963,X964,X965,X966,X967,X968,X969,X970,X971,X972,X973,X974,X975,X976,X977,X978,X979,X980,X981,X982,X983,X984,X985,X986,X987,X988,X989,X990,X991,X992,X993,X994,X995,X996,X997,X998,X999,X1000,X1001,X1002,X1003,X1004,X1005,X1006,X1007,X1008,X1009,X1010,X1011,X1012,X1013,X1014,X1015,X1016,X1017,X1018,X1019,X1020,X1021,X1022,X1023,X1024,X1025,X1026,X1027,X1028,X1029,X1030,X1031,X1032,X1033,X1034,X1035,X1036,X1037,X1038,X1039,X1040,X1041,X1042,X1043,X1044,X1045,X1046,X1047,X1048,X1049,X1050,X1051,X1052,X1053,X1054,X1055,X1056,X1057,X1058,X1059,X1060,X1061,X1062,X1063,X1064,X1065,X1066,X1067,X1068,X1069,X1070,X1071,X1072,X1073,X1074,X1075,X1076,X1077,X1078,X1079,X1080,X1081,X1082,X1083,X1084,X1085,X1086,X1087,X1088,X1089,X1090,X1091,X1092,X1093,X1094,X1095,X1096,X1097,X1098,X1099,X1100,X1101,X1102,X1103,X1104,X1105,X1106,X1107,X1108,X1109,X1110,X1111,X1112,X1113,X1114,X1115,X1116,X1117,X1118,X1119,X1120,X1121,X1122,X1123,X1124,X1125,X1126,X1127,X1128,X1129,X1130,X1131,X1132,X1133,X1134,X1135,X1136,X1137,X1138,X1139,X1140,X1141,X1142,X1143,X1144,X1145,X1146,X1147,X1148,X1149,X1150,X1151,X1152,X1153,X1154,X1155,X1156,X1157,X1158,X1159,X1160,X1161,X1162,X1163,X1164,X1165,X1166,X1167,X1168,X1169,X1170,X1171,X1172,X1173,X1174,X1175,X1176,X1177,X1178,X1179,X1180,X1181,X1182,X1183,X1184,X1185,X1186,X1187,X1188,X1189,X1190,X1191,X1192,X1193,X1194,X1195,X1196,X1197,X1198,X1199,X1200,X1201,X1202,X1203,X1204,X1205,X1206,X1207,X1208,X1209,X1210,X1211,X1212,X1213,X1214,X1215,X1216,X1217,X1218,X1219,X1220,X1221,X1222,X1223,X1224,X1225,X1226,X1227,X1228,X1229,X1230,X1231,X1232,X1233,X1234,X1235,X1236,X1237,X1238,X1239,X1240,X1241,X1242,X1243,X1244,X1245,X1246,X1247,X1248,X1249,X1250,X1251,X1252,X1253,X1254,X1255,X1256,X1257,X1258,X1259,X1260,X1261,X1262,X1263,X1264,X1265,X1266,X1267,X1268,X1269,X1270,X1271,X1272,X1273,X1274,X1275,X1276,X1277,X1278,X1279,X1280,X1281,X1282,X1283,X1284,X1285,X1286,X1287,X1288,X1289,X1290,X1291,X1292,X1293,X1294,X1295,X1296,X1297,X1298,X1299,X1300,X1301,X1302,X1303,X1304,X1305,X1306,X1307,X1308,X1309,X1310,X1311,X1312,X1313,X1314,X1315,X1316,X1317,X1318,X1319,X1320,X1321,X1322,X1323,X1324,X1325,X1326,X1327,X1328,X1329,X1330,X1331,X1332,X1333,X1334,X1335,X1336,X1337,X1338,X1339,X1340,X1341,X1342,X1343,X1344,X1345,X1346,X1347,X1348,X1349,X1350,X1351,X1352,X1353,X1354,X1355,X1356,X1357,X1358,X1359,X1360,X1361,X1362,X1363,X1364,X1365,X1366,X1367,X1368,X1369,X1370,X1371,X1372,X1373,X1374,X1375,X1376,X1377,X1378,X1379,X1380,X1381,X1382,X1383,X1384,X1385,X1386,X1387,X1388,X1389,X1390,X1391,X1392,X1393,X1394,X1395,X1396,X1397,X1398,X1399,X1400,X1401,X1402,X1403,X1404,X1405,X1406,X1407,X1408,X1409,X1410,X1411,X1412,X1413,X1414,X1415,X1416,X1417,X1418,X1419,X1420,X1421,X1422,X1423,X1424,X1425,X1426,X1427,X1428,X1429,X1430,X1431,X1432,X1433,X1434,X1435,X1436,X1437,X1438,X1439,X1440,X1441,X1442,X1443,X1444,X1445,X1446,X1447,X1448,X1449,X1450,X1451,X1452,X1453,X1454,X1455,X1456,X1457,X1458,X1459,X1460,X1461,X1462,X1463,X1464,X1465,X1466,X1467,X1468,X1469,X1470,X1471,X1472,X1473,X1474,X1475,X1476,X1477,X1478,X1479,X1480,X1481,X1482,X1483,X1484,X1485,X1486,X1487,X1488,X1489,X1490,X1491,X1492,X1493,X1494,X1495,X1496,X1497,X1498,X1499,X1500,X1501,X1502,X1503,X1504,X1505,X1506,X1507,X1508,X1509,X1510,X1511,X1512,X1513,X1514,X1515,X1516,X1517,X1518,X1519,X1520,X1521,X1522,X1523,X1524,X1525,X1526,X1527,X1528,X1529,X1530,X1531,X1532,X1533,X1534,X1535,X1536,X1537,X1538,X1539,X1540,X1541,X1542,X1543,X1544,X1545,X1546,X1547,X1548,X1549,X1550,X1551,X1552,X1553,X1554,X1555,X1556,X1557,X1558,X1559,X1560,X1561,X1562,X1563,X1564,X1565,X1566,X1567,X1568,X1569,X1570,X1571,X1572,X1573,X1574,X1575,X1576,X1577,X1578,X1579,X1580,X1581,X1582,X1583,X1584,X1585,X1586,X1587,X1588,X1589,X1590,X1591,X1592,X1593,X1594,X1595,X1596,X1597,X1598,X1599,X1600,X1601,X1602,X1603,X1604,X1605,X1606,X1607,X1608,X1609,X1610,X1611,X1612,X1613,X1614,X1615,X1616,X1617,X1618,X1619,X1620,X1621,X1622,X1623,X1624,X1625,X1626,X1627,X1628,X1629,X1630,X1631,X1632,X1633,X1634,X1635,X1636,X1637,X1638,X1639,X1640,X1641,X1642,X1643,X1644,X1645,X1646,X1647,X1648,X1649,X1650,X1651,X1652,X1653,X1654,X1655,X1656,X1657,X1658,X1659,X1660,X1661,X1662,X1663,X1664,X1665,X1666,X1667,X1668,X1669,X1670,X1671,X1672,X1673,X1674,X1675,X1676,X1677,X1678,X1679,X1680,X1681,X1682,X1683,X1684
1,1,2,S200681,75.9,54,3.46,0.006402191,0.006402191,5.759208,4.102,3.97,0.397,0.096782058,0.096782058,1.850472,1.318,0.61,0.061,0.046282246,0.046282246,7.705152,0.091833333,-0.085671414,-0.089010538,-0.091955554,-0.094572488,-0.095237227,-0.095801846,-0.096301091,-0.096771324,-0.09719131,-0.097563385,-0.098048826,-0.098570612,-0.099043195,-0.099098813,-0.098720511,-0.098369529,-0.09817193,-0.098307248,-0.098434711,-0.098631187,-0.099446503,-0.100227757,-0.100976968,-0.100662148,-0.100283032,-0.099916154,-0.100527886,-0.101426989,-0.102303053,-0.102888667,-0.103272946,-0.103648238,-0.10379299,-0.103622476,-0.103453939,-0.103221746,-0.102789652,-0.102365113,-0.10199936,-0.102297436,-0.102591307,-0.102880873,-0.102884811,-0.102858141,-0.10283159,-0.102481046,-0.102018747,-0.101564137,-0.101687573,-0.102247699,-0.10280026,-0.102997017,-0.102664737,-0.10233932,-0.101984359,-0.101515515,-0.101055104,-0.100588217,-0.09990921,-0.099245973,-0.098598026,-0.09906411,-0.099646999,-0.1002182,-0.100266047,-0.100126954,-0.099991162,-0.099740397,-0.09940668,-0.099081073,-0.099212199,-0.099992818,-0.100752775,-0.101125829,-0.100349212,-0.099593663,-0.098931814,-0.099143624,-0.099349423,-0.099549446,-0.099576399,-0.099587666,-0.09959852,-0.100109688,-0.100766256,-0.101405111,-0.101302143,-0.100717302,-0.100147906,-0.099827777,-0.099813918,-0.09980032,-0.099816159,-0.099905783,-0.099992876,-0.100073666,-0.100124084,-0.100173286,-0.100221304,-0.100503984,-0.100789544,-0.101068263,-0.101102233,-0.101080276,-0.101058774,-0.101265367,-0.101587679,-0.101901898,-0.102076843,-0.102117789,-0.102157904,-0.102416347,-0.103091141,-0.103753369,-0.104226355,-0.103943188,-0.103666119,-0.103418211,-0.103729442,-0.104034568,-0.104333797,-0.104315037,-0.104258303,-0.104202613,-0.104288607,-0.10442467,-0.104558289,-0.104827697,-0.105192041,-0.105550621,-0.105886255,-0.106194664,-0.106499415,-0.106739695,-0.10682957,-0.106919092,-0.106995346,-0.106992513,-0.106989641,-0.10698678,-0.107669861,-0.108366897,-0.109070954,-0.108804543,-0.10834882,-0.107888972,-0.107882463,-0.108071976,-0.108262123,-0.108300117,-0.108213479,-0.108126997,-0.108111845,-0.108198387,-0.108284111,-0.108349258,-0.10836071,-0.108371995,-0.10838452,-0.108407259,-0.108429616,-0.108451585,-0.108477645,-0.108503224,-0.108528361,-0.108847353,-0.109215205,-0.109575517,-0.109630439,-0.109557956,-0.109487068,-0.109517047,-0.109623612,-0.109727906,-0.10982534,-0.109914298,-0.110001616,-0.110100225,-0.110229802,-0.110357049,-0.110483144,-0.11061304,-0.110740751,-0.110864939,-0.110861095,-0.110857273,-0.110853488,-0.110938694,-0.111034586,-0.11112903,-0.111070079,-0.110959051,-0.110849541,-0.11093662,-0.111146087,-0.111352505,-0.111387734,-0.111233949,-0.111082201,-0.110980226,-0.110971979,-0.11096386,-0.110975059,-0.111057971,-0.111139775,-0.111211898,-0.11118463,-0.111157713,-0.111131096,-0.110893322,-0.11064727,-0.110404162,-0.110332901,-0.110299361,-0.110266179,-0.11005399,-0.109764342,-0.109478219,-0.109215201,-0.108969981,-0.108727606,-0.108342166,-0.107775412,-0.107213513,-0.106723461,-0.10638683,-0.106054049,-0.105671408,-0.10506543,-0.104465955,-0.103869609,-0.10322686,-0.102589623,-0.101957889,-0.101198375,-0.100437627,-0.099684184,-0.099114328,-0.09858832,-0.098067193,-0.097420608,-0.096724263,-0.096034053,-0.095338172,-0.094639912,-0.093947806,-0.093396047,-0.093005861,-0.092618805,-0.092147214,-0.091510031,-0.090878187,-0.090261403,-0.089684026,-0.089110966,-0.08856555,-0.088234007,-0.087904822,-0.087577986,-0.087179791,-0.08678393,-0.086391172,-0.086012171,-0.085637823,-0.085266418,-0.084853842,-0.084429466,-0.084007924,-0.083665929,-0.083368633,-0.083072671,-0.08266332,-0.082154682,-0.081648654,-0.081279773,-0.081105707,-0.080932636,-0.080719343,-0.080411819,-0.08010638,-0.079847623,-0.079780273,-0.079713218,-0.079645937,-0.079572138,-0.079498779,-0.079425819,-0.079285199,-0.079143204,-0.07900197,-0.079015461,-0.079051878,-0.079088101,-0.079048944,-0.078986362,-0.078923999,-0.079034353,-0.079236969,-0.07943878,-0.07958415,-0.079683367,-0.079782178,-0.079962592,-0.080246184,-0.080528128,-0.080790751,-0.081017938,-0.081244578,-0.081523873,-0.081970335,-0.082414709,-0.082830659,-0.08306856,-0.083305364,-0.083546815,-0.083973007,-0.084397853,-0.084821328,-0.085076137,-0.085317331,-0.085557531,-0.086031636,-0.086552251,-0.087071142,-0.087318713,-0.08747071,-0.087622033,-0.08774705,-0.087857039,-0.087966361,-0.08816472,-0.088438664,-0.0887116,-0.088883602,-0.088933143,-0.088982421,-0.089089283,-0.089303023,-0.089516215,-0.08971427,-0.089870246,-0.090025841,-0.090160437,-0.090186927,-0.090213341,-0.090241081,-0.090288096,-0.090334881,-0.090381466,-0.09058437,-0.090789813,-0.090994688,-0.090983046,-0.090944855,-0.090906742,-0.09100729,-0.091142083,-0.091276412,-0.09136631,-0.091437961,-0.091509505,-0.091560739,-0.09159953,-0.091638197,-0.091687047,-0.091744333,-0.091801516,-0.091850659,-0.091889983,-0.09192927,-0.091979741,-0.092049433,-0.092118805,-0.092205576,-0.092337496,-0.092469043,-0.092608337,-0.092779083,-0.092949546,-0.093107827,-0.093179351,-0.093250678,-0.093317754,-0.093290562,-0.093263511,-0.093236545,-0.093312119,-0.093391827,-0.09347129,-0.093405651,-0.093320531,-0.093235737,-0.09327391,-0.09334269,-0.093411308,-0.093118059,-0.092684895,-0.092252682,-0.092142614,-0.09220552,-0.092268222,-0.09220436,-0.092045243,-0.091886289,-0.091729026,-0.09157375,-0.091418801,-0.091206994,-0.090917129,-0.090628092,-0.090321467,-0.089981487,-0.089642512,-0.089272973,-0.088823676,-0.088376032,-0.087963163,-0.087675977,-0.087389046,-0.087082048,-0.08665052,-0.086220127,-0.085789842,-0.085347216,-0.084905017,-0.084463212,-0.083980248,-0.083498338,-0.083017341,-0.082514219,-0.082009634,-0.081505262,-0.081015425,-0.080527977,-0.08004082,-0.079573407,-0.079110293,-0.078646585,-0.078198839,-0.077755492,-0.077310488,-0.076861851,-0.076409122,-0.075952857,-0.07556337,-0.075217404,-0.074870525,-0.074495141,-0.074094334,-0.073690221,-0.073302383,-0.072934664,-0.07256773,-0.072161757,-0.071705177,-0.071251082,-0.070844835,-0.07051702,-0.07018997,-0.069844084,-0.069456914,-0.069073001,-0.068761523,-0.068648099,-0.068534754,-0.068378243,-0.06804652,-0.067711865,-0.067362752,-0.066944982,-0.066522225,-0.066072458,-0.065399652,-0.064732233,-0.064085043,-0.063799961,-0.063515735,-0.063232414,-0.062516745,-0.06179568,-0.061073545,-0.060380474,-0.059684156,-0.058982891,-0.058261336,-0.057539431,-0.056819198,-0.056007301,-0.055177986,-0.054346151,-0.05347026,-0.052584864,-0.05169983,-0.051009445,-0.0503756,-0.049740161,-0.048870104,-0.047914507,-0.046959871,-0.046237065,-0.045618162,-0.044999232,-0.044359722,-0.043708307,-0.043055432,-0.042436285,-0.04183759,-0.041237883,-0.040673335,-0.040134182,-0.039595615,-0.039055626,-0.038514551,-0.037974051,-0.037498792,-0.037082687,-0.036665745,-0.03623622,-0.035793748,-0.035350888,-0.035019883,-0.03482007,-0.034619857,-0.034418507,-0.034215888,-0.034012833,-0.03383965,-0.033709609,-0.033579287,-0.033425388,-0.03323473,-0.033043685,-0.032941908,-0.032992911,-0.033043985,-0.032973983,-0.032679226,-0.032384695,-0.032165715,-0.032099675,-0.032033411,-0.031981347,-0.031961153,-0.031940918,-0.031904658,-0.031829046,-0.031753228,-0.031653591,-0.031492881,-0.031331704,-0.031259058,-0.031439953,-0.031621483,-0.031771756,-0.031826469,-0.031881409,-0.031944656,-0.032033824,-0.032123296,-0.032191822,-0.03218928,-0.032186729,-0.032202861,-0.03228188,-0.032361394,-0.032422519,-0.032417496,-0.032412435,-0.032441003,-0.032588932,-0.032737245,-0.032825115,-0.032684017,-0.032542773,-0.032482809,-0.0327297,-0.032977609,-0.033195697,-0.033298384,-0.033401642,-0.033509499,-0.03363304,-0.033757406,-0.033869651,-0.033933215,-0.033997172,-0.03405307,-0.03407973,-0.034106508,-0.034171534,-0.034372309,-0.034573963,-0.034714587,-0.034648101,-0.034581366,-0.034547979,-0.034621175,-0.034694551,-0.034783213,-0.034917109,-0.035051286,-0.035176074,-0.035274146,-0.035372682,-0.035467405,-0.03555099,-0.035634872,-0.035708103,-0.035754765,-0.035801519,-0.035890755,-0.036079087,-0.03626836,-0.036421473,-0.036496465,-0.036571922,-0.036620991,-0.03661831,-0.036615596,-0.036640802,-0.036715916,-0.036791383,-0.036888312,-0.037020188,-0.037152862,-0.037253104,-0.037303937,-0.037355046,-0.037375263,-0.037352237,-0.037329088,-0.037378186,-0.037516303,-0.037655161,-0.037740624,-0.037767764,-0.037795076,-0.037796268,-0.037771108,-0.037745775,-0.037669869,-0.037548527,-0.037426077,-0.037440442,-0.037563573,-0.037687624,-0.037655049,-0.037516895,-0.037377905,-0.037385604,-0.037480623,-0.037576515,-0.03758791,-0.037555244,-0.037522302,-0.037591649,-0.037705785,-0.037820876,-0.037808353,-0.037750671,-0.037692862,-0.037789304,-0.03792862,-0.038067156,-0.038159437,-0.038240767,-0.038321198,-0.038459769,-0.038606004,-0.038750177,-0.038860408,-0.038965506,-0.039069092,-0.039047335,-0.039017835,-0.038988614,-0.039022304,-0.039056498,-0.039098083,-0.039320406,-0.039542857,-0.039759657,-0.039918913,-0.040079047,-0.040210469,-0.040143891,-0.040076788,-0.040019182,-0.040004121,-0.039988929,-0.040018737,-0.040192932,-0.040369341,-0.040486268,-0.040452331,-0.040417939,-0.040401149,-0.040417999,-0.04043508,-0.04051958,-0.04070673,-0.040896378,-0.041055888,-0.041178862,-0.041303528,-0.041320592,-0.04123624,-0.041150622,-0.041277181,-0.041562109,-0.04185229,-0.042191088,-0.042560647,-0.042937001,-0.042949865,-0.042802961,-0.042653704,-0.042714184,-0.042839704,-0.042967545,-0.043001665,-0.043016496,-0.043031704,-0.043019062,-0.043002997,-0.042986496,-0.043179364,-0.043385471,-0.043593521,-0.043712421,-0.043834614,-0.043954095,-0.044020697,-0.04408959,-0.044195061,-0.044464281,-0.044746175,-0.044954693,-0.044905973,-0.044854169,-0.044834153,-0.044890538,-0.044951234,-0.044951388,-0.044848798,-0.044736573,-0.044602619,-0.044442207,-0.04426467,-0.044170769,-0.044155643,-0.044138816,-0.044158894,-0.044205326,-0.044257275,-0.044242388,-0.044194254,-0.04414007,-0.044248387,-0.044416032,-0.04460329,-0.044497805,-0.044334779,-0.044151979,-0.045271935,-0.046574507,-0.047857999,-0.04586153,-0.043672037,-0.041822886,-0.04374797,-0.045899503,-0.047472342,-0.046080899,-0.044552534,-0.04329064,-0.042889629,-0.042446601,-0.041863696,-0.041079748,-0.04021806
